"lon","lat"
16.4798550667396,48.1561989133851
16.4792552056817,48.1564901455747
16.4790117190936,48.1565127518826
16.4786748418454,48.156544017163
16.4786568355476,48.1565456582855
16.4785324045859,48.1565572339987
16.4784857764074,48.1565615186069
16.4783848329507,48.1566093980165
16.4783333544012,48.1566338155785
16.4780804443138,48.1567537660926
16.4779542102936,48.156813628451
16.477698006785,48.1574422163971
16.4776482632766,48.1574381407304
16.477624601473,48.1574361913326
16.4776424636856,48.1573820296645
16.4776823792216,48.1572826045267
16.4778994423185,48.1567419294515
16.4779704743893,48.1565699797947
16.4780065242866,48.1564827002599
16.4780161377373,48.1564594856703
16.4780489560523,48.1563799173708
16.4781029232503,48.1562491150684
16.4781512473813,48.1561289048291
16.4781401874808,48.1561149788717
16.4781009238104,48.1561090018587
16.4780242789479,48.1560973152678
16.4780044199235,48.1559631596787
16.477955177639,48.1555551942051
16.4778075275419,48.1551386265088
16.4776233855843,48.1547941399023
16.477620956665,48.1547906355027
16.4776181304673,48.1547892899856
16.4774871309338,48.1545610211721
16.4771111311458,48.1541423948387
16.4768403990316,48.1539294952487
16.4762129464967,48.1535117130688
16.4759895562596,48.153357749853
16.4759482178553,48.1533292913552
16.4756516949295,48.1531182189674
16.4751702074685,48.1528452259236
16.4746582648896,48.1525402513755
16.4744292552369,48.152392407326
16.4741627963307,48.1522117822111
16.4738237623844,48.1519800714964
16.473544240549,48.1517879491448
16.4734700510957,48.1517366860064
16.4732345579009,48.1515740083403
16.4730750011346,48.1514623217518
16.47314194842,48.1514186244118
16.4731638168102,48.1514042989781
16.4729467673845,48.1512525705643
16.4729376113119,48.1512461062777
16.4729275128035,48.1512390135801
16.4729101500385,48.1512293214656
16.4727903728034,48.1511670503485
16.4727278983357,48.1511236869117
16.4725451955743,48.1509997062456
16.4724625152131,48.1509385598833
16.4717609736645,48.150427940126
16.4716966559879,48.1503872205337
16.471116697625,48.1500200423838
16.4710994659951,48.1500088209765
16.4710835804124,48.1499984073846
16.4709888067381,48.1499367345512
16.4709707674009,48.1499249744733
16.4703929751674,48.149548561164
16.4698151913841,48.1491721449175
16.4693497398496,48.1488689810605
16.4692374162836,48.1487958156667
16.4684794018872,48.1483019686525
16.4683818072422,48.148238318371
16.4680359090967,48.1479821365107
16.468085560182,48.1479540203742
16.4681180346613,48.1479356367231
16.4680689444204,48.1478889368276
16.4679605178201,48.1477857927743
16.4679544906924,48.1477800601518
16.4675821086081,48.1476231934996
16.4675230105004,48.1475829710084
16.4671116143056,48.1473027590997
16.4666743674923,48.1470015307032
16.4667039029945,48.1469900756413
16.4667322299411,48.1469789816777
16.466523100193,48.146861901268
16.466410326621,48.1467987611481
16.4662905017735,48.1467317258016
16.466271715247,48.1467212158975
16.4662325249542,48.1466824001329
16.4662277046551,48.1466776292372
16.4662248189437,48.1466747735273
16.4661989660648,48.1466491718267
16.4661368644471,48.1465894365133
16.4661290520712,48.1465822506941
16.4660777439112,48.1465394105801
16.4664481872867,48.1463600241374
16.4664629513517,48.1463529026754
16.466521753312,48.1463306746488
16.4667020576197,48.1462625182496
16.4666929034472,48.1462561433913
16.4665940947434,48.1461882660893
16.4665606367148,48.1461629878658
16.4665212545574,48.1461332286863
16.4665077636604,48.1461230365718
16.466411765701,48.1460505063771
16.4661837339193,48.1458859260524
16.4661426709306,48.1458555750846
16.4661341910757,48.1458500987506
16.4659914856902,48.1457465670851
16.4654338630339,48.1453419567064
16.465391052858,48.1453111577668
16.4652843459563,48.1452324872317
16.4652397140455,48.1452007252987
16.4652312518387,48.1451947029831
16.464845923095,48.1449166200644
16.4647178697125,48.1448242059239
16.464426213817,48.1446137274712
16.464409858216,48.1446022252804
16.4641572560927,48.1444246279977
16.4640731549875,48.1443783160988
16.4640577207459,48.1443698076081
16.4639823258029,48.1443282344265
16.4635199922483,48.1440805320539
16.4625535730045,48.1433765225234
16.4619181633558,48.1429016526647
16.4614726992754,48.1428456342393
16.4612808089973,48.1428214984019
16.4610163754633,48.1427882409148
16.460969508433,48.1427604107217
16.4600425237539,48.14220994489
16.4599921967716,48.1421800513595
16.459299180789,48.1417614372815
16.4590929571057,48.141618673186
16.4590597396125,48.1415956768077
16.4588251484223,48.1414345871834
16.4585633224776,48.1414036595277
16.4584231356808,48.1413871711108
16.4583092327878,48.1412918730445
16.4581106063501,48.1411664472276
16.4578269127158,48.1409787874046
16.4577924606717,48.140956070758
16.4570844493655,48.1404885354097
16.4570397664488,48.140457465506
16.4570339781122,48.1404529749307
16.4569983170458,48.1404300794492
16.4566622710068,48.1402031709232
16.4565821964277,48.1401491150265
16.4565508405347,48.1401283732923
16.4565352300961,48.1401181372511
16.4565018551769,48.1400958687525
16.4564870522149,48.1400861714588
16.4564531405041,48.1400641733078
16.456436722018,48.1400531286995
16.4564046937827,48.1400321178289
16.4563426545558,48.1399908134172
16.4560653981426,48.1398499977222
16.4556961695162,48.139679958811
16.4553312363284,48.139507036389
16.4548869130512,48.1393413895202
16.4544969437458,48.1392053629576
16.4541863422009,48.1391090940306
16.4537210195583,48.1389822254648
16.4533778253076,48.1389099998814
16.4519739570602,48.1387722065885
16.4517221069091,48.138748088214
16.4510157453073,48.1386805370233
16.4510276262208,48.1387060841934
16.4509134085235,48.1387018635254
16.4501823996604,48.1386676071475
16.4499905092206,48.1386582644627
16.4470459340434,48.1385244449972
16.4461852608541,48.1384855217813
16.445631418279,48.1384846118115
16.4455012017896,48.1384753827269
16.4444226502187,48.1383986116349
16.4439399505895,48.1383643511405
16.4435181479048,48.1383446908694
16.4433339201469,48.1383361393115
16.4425572400553,48.1383025964904
16.4414580421655,48.1382440731551
16.4414002591274,48.1382410125994
16.4413084816006,48.1382361251043
16.4412882042348,48.1382350374778
16.4412384716811,48.1382324029537
16.4401023234828,48.1381719219031
16.4377201999775,48.1380534802087
16.4370160126253,48.1380184580692
16.4369490930923,48.1380144697867
16.4369171110327,48.1380123394352
16.4368962831967,48.1380113684298
16.436430678542,48.1379886628072
16.4362238776702,48.1379785906819
16.4360028332664,48.137967811095
16.4358751792617,48.1379619863437
16.4356669016816,48.1379524540976
16.4354908790203,48.1379472103951
16.4350017747415,48.137930904561
16.4343680873105,48.1379086048425
16.4331269355066,48.1378752144627
16.4331216422676,48.1378469798685
16.4329798588145,48.135757498458
16.4329047405231,48.1349636300755
16.432819618419,48.1340640083022
16.43281508508,48.1340108614909
16.4328106702016,48.1338776738737
16.43280046024,48.1336632812848
16.4327845351532,48.1333386351626
16.4327784318756,48.1332291913628
16.432774872748,48.1331653416497
16.4327641954188,48.1329737925055
16.4327570078772,48.1328449239961
16.4327600959665,48.1326290812505
16.4327750670354,48.1320159027278
16.4327813006319,48.1317581483362
16.4327817422499,48.131742913245
16.4327821786025,48.1317248722357
16.4327824253527,48.1317131806848
16.4327966167258,48.1316869981275
16.4328045158553,48.1316725122046
16.4328070812024,48.1316077579896
16.4328776151572,48.1316094973093
16.4329052911956,48.1316101035442
16.4329924839776,48.1316119186995
16.4330162638744,48.1316124382576
16.4330395063958,48.1316129582639
16.433180572645,48.131615537242
16.4334384026375,48.1315568625321
16.4334697534713,48.131462477847
16.4334838211666,48.1314201252803
16.4334792149431,48.1314139507559
16.4334125595355,48.1313246133743
16.4333841522961,48.1312853095303
16.4332881620377,48.131141829993
16.433260880691,48.1311010502575
16.4333210990017,48.1309759918964
16.4335621175543,48.1309092371081
16.4336064819424,48.1309258371761
16.4339049341011,48.1310375507928
16.433918260784,48.130980881399
16.4339242766756,48.1309179228838
16.4339370960458,48.1307830118377
16.4339380193615,48.1307740177093
16.4339435886974,48.1307426351973
16.4339530389229,48.1306891977054
16.4339978323888,48.1304367164354
16.4340076517719,48.1303725855366
16.4340570163188,48.1300515710575
16.4340792640177,48.129811879483
16.4340919438692,48.1294153521177
16.4340876899477,48.1289444641896
16.4340784696202,48.1284756489247
16.4340566575554,48.127672201897
16.434055761769,48.1276603044614
16.4340494909003,48.1275768245579
16.4340494881453,48.1275767885868
16.434043054767,48.1274911953834
16.4340382187205,48.1274268529982
16.4340351302059,48.1273857551296
16.434031436817,48.1273366815754
16.43403236819,48.1273178307244
16.4340368066374,48.1272281093024
16.4340425619432,48.1271117484589
16.4340566774001,48.1268289720619
16.4340770350306,48.1264211198196
16.4340938055176,48.1260852039128
16.4340974901287,48.1260449105639
16.4341002422958,48.1260087549505
16.4341536920598,48.1254369121467
16.4342850350269,48.1247161627901
16.434497039259,48.1241729629131
16.4347894830939,48.1236917477147
16.4348888776101,48.1235280192846
16.4350292008487,48.1232970563098
16.4351203497396,48.1231469156278
16.4352737716275,48.1228944928041
16.4353114221858,48.1228325230838
16.4353290728395,48.1228050511377
16.4354365031317,48.122637888804
16.435574171205,48.1224235480422
16.435783617842,48.1220977172109
16.4363122038643,48.1212889347642
16.4370223683419,48.1199318452673
16.4362456104982,48.1201281300699
16.4352525710434,48.1203791860343
16.4351306833051,48.1204157141924
16.4350911128005,48.1204220256346
16.4349614579335,48.1204427229953
16.4348870983515,48.1204545942932
16.4348058209363,48.1204675704707
16.4346518487784,48.1204921465075
16.4345959557801,48.1205010636556
16.4345140162287,48.1205141364229
16.4343447365175,48.1205411623504
16.4342056683823,48.1205633508055
16.4340055991424,48.1205952858959
16.4339137462949,48.1206052567731
16.433829548019,48.1206145016016
16.4337364864355,48.1206245632981
16.4336949906668,48.1206286455415
16.4335591289191,48.1206420170006
16.4334689541329,48.1206508988026
16.4333996051083,48.1206577286131
16.4332097314677,48.1206764154648
16.4330380809699,48.1206933149475
16.4330380406922,48.1206933239748
16.4328779673083,48.1207090865887
16.432867625548,48.1207100962543
16.4327311859304,48.1207235301743
16.4327084653653,48.1207265530501
16.4325203626306,48.1207515865854
16.4322897993887,48.1207821772668
16.4321444518046,48.1208014906055
16.4320353913681,48.1208159863223
16.431953595665,48.1208268582671
16.4317772821779,48.1208502889319
16.4315723662414,48.1208775292848
16.4314093061572,48.1208991946735
16.4311989496552,48.1209335166431
16.4311224566697,48.1209459925216
16.4309913320789,48.1209673773057
16.4307650834129,48.1210042863944
16.4305860728795,48.1210334884892
16.4303811803309,48.1210669141282
16.430169276921,48.1211014809991
16.4299690177341,48.1211341529651
16.4297797273795,48.1211650286648
16.4297476489312,48.1211704598058
16.4295358826878,48.1212063267353
16.4289200174349,48.1213360421461
16.4288922102543,48.1213415685268
16.4288638798456,48.1213474370704
16.4288101730176,48.1213586321533
16.4285746549113,48.121407745689
16.4285517086215,48.1214125306221
16.428436655649,48.121436959105
16.4282084425307,48.1214854095074
16.4279573096051,48.121538734183
16.427724472825,48.1215934916606
16.4276411229881,48.1216130916245
16.4272814475728,48.1217051096718
16.4270713341038,48.1217587865851
16.4268609517181,48.1218125532596
16.4267229207747,48.1218478351562
16.4264134681791,48.1219269413933
16.4263986594398,48.1219307302344
16.4262334538708,48.1219729757526
16.4261559461324,48.1219928038851
16.4260569971237,48.1220181077105
16.4259933716569,48.1220343814885
16.4258601594969,48.1220684624632
16.4256749752216,48.1221158309992
16.4256449681695,48.1221235077193
16.4255174212032,48.1221560730002
16.4255028149186,48.1221605000965
16.4253723798703,48.1222000283193
16.4253038308758,48.1222208022158
16.4251054102299,48.1222809416732
16.4250261076195,48.122304974826
16.4247446673968,48.1223902648056
16.4245936492618,48.1224360314124
16.4245576342152,48.122449477213
16.4244862618028,48.1224761164608
16.424401492707,48.1225077572658
16.4240691807422,48.122631796544
16.423577260479,48.1228153844935
16.423234380155,48.1229433954604
16.4230338298868,48.1230181921151
16.4229266548535,48.1230582395678
16.4229067071603,48.1230656831408
16.4228322253862,48.1229298137881
16.4227820770654,48.1228383352278
16.4225883893598,48.1226003370457
16.4225595854847,48.1225650148229
16.4225361214296,48.1225260102961
16.4224581865073,48.1223964386332
16.4223718335328,48.1222528525897
16.4222988157772,48.1221314610769
16.4221850079203,48.1219470926091
16.4221766582274,48.1219339685602
16.4221019157889,48.1218168410579
16.4219816729499,48.1217196228181
16.4217850392943,48.1215631052508
16.4214814849189,48.121322399035
16.4207906992077,48.1208369988235
16.4207137702686,48.1207841745176
16.4206747881526,48.1207574029915
16.4206530037821,48.1207420403712
16.4205873818226,48.1206957728157
16.420495005149,48.1206336066196
16.4202972832054,48.120627815964
16.4197738307972,48.1206125496501
16.4187289416308,48.1205820084214
16.4184969672488,48.1205747104079
16.4180462466004,48.1205604551897
16.417648857422,48.120547885317
16.4163529195046,48.1205069780393
16.4162507005625,48.1205037217975
16.416088171633,48.120498869746
16.4159171536224,48.1204937643492
16.4154882923899,48.1204809579342
16.4150221948106,48.120465270629
16.4146223209358,48.1204535832386
16.4138040748386,48.1204277436131
16.413379041727,48.1204143151918
16.4129574081394,48.1204016473618
16.4125236853608,48.1203882665521
16.4121275741156,48.1203770176487
16.4120781709641,48.1203755655005
16.4117591329294,48.120366468645
16.41174736502,48.120365154364
16.4117055325194,48.1203604783516
16.4117201212443,48.1203335489378
16.4117539026296,48.1202712324187
16.4118364033107,48.120118983496
16.4118783299359,48.1200416219783
16.4119355937421,48.1199359662151
16.4121948785522,48.1194575010703
16.412240119282,48.11937401274
16.4122801627301,48.1193001147562
16.4124060453645,48.1190678137259
16.4124395719191,48.1190059531238
16.4125681137122,48.1187500416662
16.4125681311205,48.1187500065805
16.4126944661437,48.1184985310642
16.4128227014508,48.1182432409444
16.4125634962401,48.1182330622507
16.4122236471758,48.1182197167674
16.412138490285,48.1182164455702
16.4105238674354,48.1181531095231
16.4082925094746,48.1179032575947
16.408183784095,48.1181414700359
16.4080775397637,48.1183777652252
16.4079762485881,48.1186030493362
16.4078390386664,48.1188936385705
16.4077641444616,48.1190561773127
16.4076916786508,48.1192036065436
16.4075323852367,48.1195276545342
16.4072706548623,48.1200175142427
16.407231250359,48.1200782437984
16.4071266700758,48.1202123094911
16.4069276778901,48.1203550669028
16.4067384130756,48.1204419692361
16.4065072326954,48.1205226015785
16.4063133635764,48.1205828856884
16.4061383164287,48.1206368266837
16.4059056125331,48.1207046342126
16.4056781719414,48.1207715027755
16.4054859026592,48.1208243200319
16.4051213197942,48.1208879426216
16.4050783459349,48.1208954257006
16.4050290660394,48.1209040061361
16.4049788435789,48.1209128497212
16.4048488556366,48.1209355008388
16.4048900498584,48.1211061701256
16.4049192008006,48.1211898088914
16.4050182852945,48.1214803069223
16.4050647500289,48.1216200097445
16.4050696670313,48.1216347819807
16.4050980947448,48.1217496460602
16.4051131527029,48.1218104860718
16.4051146991992,48.1218419528967
16.4051163479708,48.1218755690721
16.4051197807295,48.1219454723678
16.4051223836038,48.1219834227674
16.4050996876731,48.121986404196
16.4050705456325,48.1219902888222
16.4049834683565,48.1220006698877
16.4049834267236,48.1220006744093
16.4048549977483,48.122015959037
16.4047666029489,48.1220265160963
16.4047396037103,48.1220297365487
16.4046902949051,48.1220356179483
16.4046397182872,48.1220416286875
16.4042447477314,48.1220887188162
16.4042377644985,48.1220897571903
16.403958784026,48.122131174686
16.4039309182416,48.1221353550508
16.4037022037203,48.1221696285168
16.4036367351477,48.1221809959169
16.4033895383834,48.1222239159333
16.4030686488377,48.12229643682
16.402821437252,48.1223515299272
16.4025656715929,48.1224086779317
16.40256562728,48.12240868785
16.4023686536296,48.1224526980999
16.402056712597,48.1225191216
16.4017553640114,48.1225818967959
16.4016301700499,48.1226079769903
16.4015461693054,48.1226254782326
16.4013585646612,48.1226645647498
16.4011976771848,48.1226980752477
16.4004942866758,48.1228441636316
16.4003675215377,48.1228715743456
16.4002855273471,48.1228895978568
16.4001761795256,48.1229138239823
16.4000937165897,48.122931985216
16.4000012869682,48.1229523409118
16.3999927651366,48.1229541290291
16.3998348116876,48.1229872735549
16.3997467866179,48.1230057317047
16.3996599163631,48.1230239553216
16.3994583916451,48.1230662363699
16.3994084962296,48.1230770037133
16.3994040325518,48.1230779666609
16.3993019605228,48.1230992201414
16.3990833399715,48.1231447385403
16.3990676604568,48.1231479577544
16.3988443466812,48.1231938110221
16.3986615930594,48.1232312869707
16.3984824120474,48.1232686797503
16.398299467929,48.1233079071311
16.3982955507552,48.1233087474304
16.398265846085,48.1233149419264
16.3980769821312,48.1233542458983
16.3957600054788,48.1237791481496
16.3955784143128,48.1237917429743
16.3955130038565,48.123796273463
16.39545484718,48.1238010699714
16.3953812447115,48.123807133483
16.3953012103179,48.123815115843
16.3951991224511,48.1238253038608
16.3949545464629,48.1238496214095
16.3948822734157,48.1238554590873
16.3947562891251,48.1238656229506
16.3945901590296,48.123879035715
16.3944955354048,48.123885774857
16.394485077783,48.1238865221184
16.3944725812864,48.1238874143074
16.3944172979759,48.1238913544636
16.3941963891288,48.1239394368188
16.3941725994349,48.1239446128176
16.3941449287173,48.1239506325483
16.3938171501115,48.1240219709149
16.3936600199036,48.1240482203244
16.3936599661839,48.1240482293446
16.3932340216512,48.1241193903048
16.3926918484985,48.1242062643656
16.3922961926888,48.1242660843088
16.3920067703337,48.1243103827293
16.3910192766138,48.1244971108565
16.391022061273,48.124513585347
16.3910241150374,48.1245248620292
16.3910282255395,48.124550203331
16.3910347952455,48.1245891234188
16.39105712707,48.1247215668298
16.3909086322095,48.124787325133
16.3907637620871,48.1248514807041
16.3907386548572,48.1248626443907
16.3907080427058,48.124876148957
16.3906900513311,48.1248840716475
16.3906431931541,48.1249046886543
16.3904387916639,48.1249461548282
16.3901801331288,48.1249984381858
16.3901300398638,48.1250086242172
16.3883421927086,48.1253706501852
16.388287586185,48.1253817098179
16.3867099489282,48.1257003297982
16.3854039025677,48.1260147649921
16.3844888794324,48.1261897154064
16.3844879392906,48.1261898947696
16.3829874957027,48.126362648922
16.3819282373473,48.1264433864543
16.3818286806521,48.1264537684291
16.3805310551262,48.1265890881938
16.3793961913333,48.126707422862
16.3793951168322,48.1267076013347
16.378702465125,48.1268227967455
16.3786442402663,48.1268323971104
16.3786242947218,48.1268356861585
16.3782068484548,48.1269050885043
16.3779748864528,48.1269244639126
16.3779386058516,48.1269274898859
16.3762983849892,48.1270641441182
16.3741195757506,48.1271464904895
16.3736067082936,48.127165868635
16.3715566115987,48.1272923356756
16.3704423170929,48.1274893581916
16.3703766347032,48.1274993603939
16.36925667155,48.1276689613758
16.3691282608149,48.1276884059516
16.3691004566891,48.12769309047
16.3685920570924,48.1277793914253
16.368430470314,48.1278068666501
16.3682547797209,48.12783668386
16.3680581349916,48.1278701039617
16.3675066149816,48.1279637866253
16.3675137242465,48.1281671242355
16.3672640191574,48.1282068527926
16.3670790571156,48.1282362210466
16.3669916131612,48.128250184242
16.3669472859845,48.1282560418089
16.3666269211546,48.1282984859062
16.3662316023577,48.1283509313757
16.365890418306,48.1284003037451
16.3659703961722,48.1285992697678
16.3659767056459,48.1286149795035
16.3659852617721,48.1286362645293
16.3657790558669,48.128658093486
16.3657246649989,48.1286638515512
16.3656374858939,48.1286730471743
16.3653745501049,48.1287009091989
16.3652389870971,48.1287152736026
16.3651882914916,48.1287206464623
16.3650775018515,48.1287166813696
16.3650419825397,48.1287154132536
16.3649164559078,48.1287109300973
16.3647233432235,48.1287040354318
16.3646601820714,48.1287110911154
16.3644741641924,48.1287318865777
16.3642118206787,48.1287611793351
16.3640765503829,48.1287736950629
16.3640707742054,48.1287742540544
16.3640332397041,48.1287777193138
16.3639759371789,48.1287830006108
16.3638678015043,48.1287930993004
16.3637490536605,48.1288040997728
16.3637027094302,48.1288077981695
16.3634932510905,48.1288324809901
16.3634053465006,48.1288428442273
16.3634053048585,48.1288428487338
16.3633709046579,48.1288469083926
16.3631318131009,48.1288751139704
16.3630319933842,48.1288868467084
16.3629419259128,48.1288974619109
16.3629418735246,48.1288974682184
16.3627548057559,48.1289195211096
16.3627000586364,48.128925969414
16.3626505261559,48.1289318031432
16.3626067657854,48.1289369601216
16.3625192463619,48.1289472749274
16.3623500225164,48.128967209626
16.3622462894518,48.1289794435033
16.3621811666122,48.1289871206093
16.3621530917969,48.1289904545056
16.3620663150104,48.1290006365961
16.3619708068023,48.1290118997855
16.361938298421,48.1290144252249
16.3618468302538,48.1290214443443
16.3617643381454,48.1290277742981
16.3616298715188,48.1290381465505
16.3608232048289,48.129100106932
16.3603328902135,48.1291377134531
16.3602611564531,48.1291432144733
16.3601801537103,48.1291494368558
16.3601003599457,48.1291555689957
16.3599665653371,48.1291680975644
16.3597899187608,48.1291846818096
16.3595847936721,48.1292039696004
16.3594198772408,48.1292265044767
16.3593528601748,48.1292356732586
16.3593416557321,48.1292371980946
16.3592939700149,48.1292436892162
16.3590969081942,48.1292706188534
16.3590543283252,48.1292764802206
16.3589739963405,48.1292874608968
16.3589064280989,48.1292961079138
16.3588868156881,48.1292982702004
16.3588614901717,48.1293011054163
16.3587918433075,48.1293089011074
16.358661810316,48.1293234059509
16.3586468995245,48.1293251176077
16.3585504493636,48.129335838538
16.3584756269566,48.129345026317
16.3584478204215,48.1293484491892
16.3582378607769,48.1293742107216
16.3581436945749,48.1293858302056
16.3580993661805,48.1293934830277
16.3580794855583,48.1293969042959
16.3580154108143,48.1294078883913
16.3579113072585,48.12942850292
16.357826011541,48.1294503728743
16.3576754323577,48.1294845758998
16.3575220411598,48.1295411726766
16.3574155496541,48.1296358923501
16.3573290563786,48.1296935718511
16.3572937375415,48.1297171247299
16.3571852167088,48.1297789289247
16.3569383423869,48.1298815879194
16.3553982837214,48.130521867575
16.3553287997021,48.1305507028608
16.355298846224,48.1305632086043
16.3551608329409,48.13062057488
16.3551316839443,48.1306326919344
16.355089977255,48.1306500289898
16.354933104627,48.130722181355
16.3549060124184,48.1307346415611
16.3549021990918,48.1307363958855
16.3547866370483,48.1307702935144
16.3547475879774,48.1307817474692
16.3547063820483,48.1307951209383
16.3546738428356,48.1308056816765
16.3545988886106,48.1308297958974
16.3544990859505,48.1308677637882
16.3543979400071,48.1309065412062
16.3542804758068,48.1309580916571
16.3525994829418,48.131695798694
16.3522745516653,48.131848281895
16.3522047025969,48.1318810274394
16.3519421059547,48.1320360190983
16.3519305543582,48.1320428556246
16.3519178971721,48.1320499378196
16.3514038738535,48.1323375485978
16.3511184317449,48.1324862460579
16.3509097822183,48.1325748916314
16.3508825480868,48.1325864623614
16.3508319432733,48.1325990433297
16.3507688988026,48.1326147159714
16.3507138210296,48.1326302814468
16.3505719567686,48.1326516135666
16.3503044790292,48.1326766483347
16.3501996918581,48.1326892518794
16.3500837547357,48.1327051842176
16.3499612347534,48.1327219266313
16.3494064101575,48.1328335094323
16.3489336666215,48.1329332452089
16.3488429867055,48.1329523751078
16.3478174346779,48.1332080745898
16.3477176178787,48.133225891501
16.3476309660309,48.1332386707403
16.3474510784596,48.1332611719364
16.3472241668513,48.1332748639266
16.3470524688997,48.1332721823629
16.3468735161103,48.1332693213539
16.3466964450493,48.1332705068954
16.3465625006281,48.1332755553947
16.3463419031366,48.1332894249368
16.3462066171684,48.1333048154787
16.3459603649271,48.1333504330153
16.3459579451069,48.1333423392183
16.3458061378603,48.1333783254425
16.3457683875051,48.1333871420835
16.3455958910752,48.1334275364972
16.3455800385816,48.1334312250694
16.3454182893072,48.1334690102648
16.3449803291443,48.133571478916
16.3449002602383,48.1335906408584
16.3448911248666,48.133592889889
16.3448285206149,48.1336079135144
16.34479063562,48.1336169996443
16.3447350171947,48.1336303139583
16.3446689199149,48.1336462370917
16.3446677108144,48.1336465069816
16.3445676243923,48.1336705265784
16.344480703627,48.1336913974647
16.3442566169998,48.1337451936728
16.3441495439352,48.1337687637317
16.3439413087036,48.1338145541482
16.3438300708911,48.1338407322597
16.3435308835832,48.1339109898612
16.3434357668328,48.1339332994174
16.3429857076513,48.1340389088955
16.3429222961746,48.1340537516628
16.3428560637219,48.1340718321612
16.3427659176682,48.1340965690725
16.3426303665741,48.134133635654
16.3426221674309,48.1341358781558
16.3424692808067,48.1341726694288
16.3424657877843,48.1341734790215
16.3423791340199,48.134194348302
16.3422959732025,48.1342143179962
16.3422833445783,48.1342173764067
16.3422592964412,48.1342231334258
16.3421426064952,48.1342512464579
16.341922890711,48.1343041808173
16.3418938716295,48.1343111071438
16.3417880056754,48.1343365635405
16.3417470296163,48.1343464582181
16.3414572424289,48.1344162620881
16.3414471649749,48.1344186889563
16.3413540616571,48.1344409966947
16.3410670933786,48.1345100781862
16.3408962011559,48.1345443500016
16.3408227120494,48.1345590121596
16.3407713771018,48.1345689464817
16.3405370847407,48.1346142875016
16.3392075527546,48.1348715850924
16.3392029848176,48.134872484548
16.3391526434431,48.1348822166694
16.3390503618567,48.1349019857606
16.3390201328217,48.1349079230239
16.3390075038027,48.1349104414741
16.338936566305,48.1349244728279
16.3388112164292,48.1349492974198
16.3387396688705,48.1349634905462
16.3386321257783,48.1349848251237
16.3384952213516,48.135011897955
16.3384643701407,48.1350179942668
16.3383837092975,48.1350339338614
16.3383612725221,48.1350383410323
16.3382995955597,48.1350506064213
16.3382563436099,48.1350592075539
16.3381790965252,48.135074459851
16.3381502054374,48.1350801639341
16.3381192735347,48.1350863105174
16.3380605925122,48.1350979722734
